total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
118.83305206432766,118.83305206432766,119.29793095128542,0.003912033553645588,0.1831650733947754,0.18,24.0,4,4,4,2,2,"2,10,14,18"
118.17253121063763,118.17253121063763,120.30528476253575,0.018047794441303576,0.11501502990722656,0.12,24.0,4,4,4,2,2,"2,6,16,22"
119.28037359541064,119.28037359541064,119.88437681882198,0.005063726790964536,0.12514305114746094,0.13,0.2372224245337584,4,4,4,2,2,"2,9,17,25"
117.91102302499266,117.91102302499266,118.37276304895127,0.003916003882527086,0.17126989364624023,0.17,24.0,4,4,4,2,2,"10,17,19,25"
116.80898712892304,116.80898712892304,119.32119645346859,0.021506986630855773,0.11242103576660156,0.11,24.0,4,4,4,2,2,"7,8,10,17"
119.76936009061782,119.76936009061782,120.15670502567433,0.0032340903780686287,0.15390706062316895,0.15,24.0,4,4,4,2,2,"2,6,15,19"
117.99908474214655,117.99908474214655,119.39451577166287,0.011825778416549878,0.1327199935913086,0.13,24.0,4,4,4,2,2,"4,10,14,25"
119.2723712456891,119.2723712456891,119.8908548013385,0.005185472118898274,0.13764309883117676,0.14,24.0,4,4,4,2,2,"6,7,15,17"
117.87849911697766,117.87849911697766,120.607463904877,0.02315065773946799,0.10851693153381348,0.11,24.0,4,4,4,2,2,"2,4,6,14"
118.08669253423862,118.08669253423862,119.22872642195418,0.009671148062550986,0.17879915237426758,0.18,24.0,5,5,5,2,2,"2,6,12,19,22"
117.33798702356482,117.33798702356482,118.2902465554896,0.008115526404365027,0.38219404220581055,0.38,24.0,5,5,5,2,2,"2,6,10,19,24"
116.34035965681909,116.34035965681909,118.63294772925244,0.019705870595518402,0.17815613746643066,0.18,24.0,5,5,5,2,2,"2,16,17,18,22"
116.7983152312202,116.7983152312202,118.75356771533377,0.016740416847990054,0.1971449851989746,0.2,24.0,5,5,5,2,2,"7,9,10,15,24"
117.3687573899585,117.3687573899585,118.57475326347517,0.01027527171911466,0.09962606430053711,0.1,24.0,5,5,5,2,2,"12,14,19,24,25"
117.51303842736681,117.51303842736681,118.80880725841952,0.011026596268750286,0.09350395202636719,0.09,24.0,5,5,5,2,2,"6,10,18,22,25"
109.3167821145425,109.3167821145425,109.3167821145425,0.0,1.0265800952911377,1.03,0.2599206930102812,5,7,6,2,2,"6,12,15,22,25"
116.53885119167376,116.53885119167376,118.36586023827427,0.01567725293254857,0.23027706146240234,0.23,24.0,5,5,5,2,2,"16,17,22,24,25"
116.21749576653069,116.21749576653069,118.86247342104829,0.022758859473543457,0.2513260841369629,0.25,24.0,5,5,5,2,2,"2,6,7,10,22"
113.71338322985983,113.71338322985983,116.59191811553615,0.02531394989680024,0.4479329586029053,0.45,0.29535582252897197,5,6,6,2,2,"6,7,14,16,25"
118.1022553132143,118.1022553132143,119.57522104083988,0.012471952578036584,0.11150217056274414,0.11,24.0,5,5,5,2,2,"2,9,16,18,24"
118.39962544322091,118.39962544322091,119.27374877810034,0.007382821791937323,0.3780679702758789,0.38,24.0,5,5,5,2,2,"7,8,15,16,25"
115.62197374489314,115.62197374489314,118.1150494204743,0.02156229992303935,0.4887080192565918,0.49,0.2403944784227162,5,5,6,2,2,"9,12,14,22,25"
116.55854050706064,116.55854050706064,118.94289821185782,0.02045631057513754,0.3581559658050537,0.36,24.0,5,5,5,2,2,"2,6,8,10,18"
115.06109076037032,115.06109076037032,117.77318257528155,0.023570885665941725,1.0678491592407227,1.07,0.19513673220832273,5,5,4,2,2,"2,7,15,16,24"
117.82889042751927,117.82889042751927,118.59794773634526,0.0065268993541025225,0.16432499885559082,0.16,24.0,5,5,5,2,2,"4,8,12,16,22"
117.03776332331239,117.03776332331239,118.19481476403273,0.00988613766929249,0.29094600677490234,0.29,24.0,5,5,5,2,2,"6,10,15,17,22"
118.48503145086852,118.48503145086852,119.1844406833708,0.005902933256107512,0.14112210273742676,0.14,24.0,5,5,5,2,2,"7,8,12,24,25"
116.19167900463015,116.19167900463015,118.19950861846974,0.017280321887418286,0.20723700523376465,0.21,24.0,5,5,5,2,2,"8,9,12,14,17"
115.36771909758028,115.36771909758028,117.0689651891095,0.014746292158990166,0.5242447853088379,0.52,0.2159569554873014,5,5,5,2,2,"6,7,10,16,19"
116.66481087845855,116.66481087845855,117.43688090570922,0.0066178483592195265,0.24394583702087402,0.24,24.0,6,6,6,2,2,"8,12,14,18,19,24"
115.91032719841445,115.91032719841445,118.07002097202471,0.01863245343025656,0.33217287063598633,0.33,0.31979334546406335,6,6,6,2,2,"2,4,9,12,14,19"
113.73734927892654,113.73734927892654,115.9462584576612,0.019421141715880733,1.8271520137786865,1.83,24.0,6,6,6,2,2,"7,8,10,14,15,16"
112.39887301669461,112.39887301669461,112.39887301669461,0.0,0.8476591110229492,0.85,0.42275096969985965,6,7,8,2,2,"2,6,8,9,15,25"
116.39705007833938,116.39705007833938,118.70316819033776,0.01981251337938794,0.28253793716430664,0.28,24.0,6,6,6,2,2,"2,6,7,9,19,24"
109.03939365095363,109.03939365095363,112.28490654120264,0.029764590407006845,1.5729939937591553,1.57,24.0,6,8,8,2,2,"9,14,15,17,19,24"
117.08319810927958,117.08319810927958,118.22826647242636,0.009779954610379088,0.3849828243255615,0.39,24.0,6,6,6,2,2,"4,7,9,14,15,19"
115.99959703864153,115.99959703864153,117.91815833533687,0.01653937897781005,0.4191148281097412,0.42,0.2070611450893871,6,6,6,2,2,"2,7,10,12,14,22"
93.96612075066865,93.96612075066865,93.96612075066865,0.0,2.0028889179229736,2.0,0.48651271335455315,6,10,9,2,2,"7,9,15,19,22,24"
115.90022720350636,115.90022720350636,117.84208328683228,0.01675454941012548,0.24724602699279785,0.25,24.0,6,6,6,2,2,"2,7,10,17,24,25"
116.1309921913905,116.1309921913905,118.4492320757567,0.019962284318949083,0.28737711906433105,0.29,24.0,6,6,6,2,2,"4,6,8,9,18,25"
115.71102637194308,115.71102637194308,117.70259224551968,0.01721154790533867,0.4626150131225586,0.46,0.23069365421606516,6,6,6,2,2,"2,4,9,10,14,18"
101.67715963310101,101.67715963310101,104.5344345688821,0.02810144329455586,3.7842159271240234,3.78,0.46257880772123583,6,9,11,2,2,"7,10,15,16,22,25"
115.1592347059049,115.1592347059049,117.20344992401286,0.017751205305666606,0.3587651252746582,0.36,0.2688165034081992,6,6,6,2,2,"7,9,10,12,16,24"
116.36792585980268,116.36792585980268,117.53959258416796,0.010068639753679868,0.45656514167785645,0.46,0.24120226591664767,6,6,6,2,2,"4,6,8,12,18,24"
115.7192244822071,115.7192244822071,119.08006113790303,0.02904302781784278,0.11487889289855957,0.12,24.0,6,6,6,2,2,"2,7,8,9,17,24"
110.49257744466584,110.49257744466584,113.15655709711216,0.024110032674189572,1.1592278480529785,1.16,24.0,6,7,8,2,2,"4,7,14,15,18,25"
116.43434081856624,116.43434081856624,118.52997034887076,0.017998380164920887,0.19335007667541504,0.19,24.0,6,6,6,2,2,"4,9,12,15,18,24"
114.77976688340019,114.77976688340019,118.21161621035873,0.029899427574589948,0.3403468132019043,0.34,0.4276622780474817,6,6,6,2,2,"2,4,10,18,24,25"
98.0719511958819,98.0719511958819,98.07195119588188,0.0,1.923464059829712,1.92,24.0,6,8,6,2,2,"4,8,9,15,16,19"
112.63280049480426,112.63280049480426,115.90503541726473,0.029052237963411182,0.7337400913238525,0.73,0.26099561138103716,7,7,7,2,2,"6,7,10,12,17,22,24"
114.00339571643642,114.00339571643642,117.04729398207876,0.02670006666479924,1.0182480812072754,1.02,24.0,7,7,7,2,2,"4,9,12,18,22,24,25"
108.90149719219663,108.90149719219663,112.02967697363611,0.028724855599722973,1.6785438060760498,1.68,0.21488203711653675,7,7,5,2,2,"4,8,15,17,19,24,25"
92.62378761898748,92.62378761898748,92.62378761898748,0.0,3.45599102973938,3.46,0.3438827256384126,7,11,8,2,2,"6,9,10,12,14,18,22"
110.67023238735881,110.67023238735881,113.80626654383265,0.0283367450200823,2.3077549934387207,2.31,24.0,7,7,7,2,2,"14,16,17,18,19,22,25"
115.10678378465161,115.10678378465161,117.46971532827006,0.02052816928704352,0.3400540351867676,0.34,0.3601397833307445,7,7,7,2,2,"2,4,9,18,19,24,25"
109.60703517723121,109.60703517723121,112.5375423679327,0.02673648809096013,1.165649175643921,1.17,0.36273486583973735,7,8,8,2,2,"6,9,10,14,17,22,24"
115.083562860554,115.083562860554,116.21892649777068,0.009865558634054434,0.898582935333252,0.9,24.0,7,7,7,2,2,"4,8,9,14,16,22,24"
90.94570650331919,90.94570650331919,90.94570650331919,0.0,2.5365729331970215,2.54,24.0,7,10,11,2,2,"6,15,16,17,18,22,25"
100.12828540171313,100.12828540171313,103.12096248693183,0.029888428361797347,3.1585519313812256,3.16,24.0,7,9,8,2,2,"4,6,12,16,19,22,25"
109.58651166275153,109.58651166275153,112.87328627114887,0.029992510561083152,0.8161718845367432,0.82,24.0,7,7,6,2,2,"2,6,7,8,9,16,24"
108.03897304037216,108.03897304037216,110.91107470101493,0.026583940774497352,2.1913340091705322,2.19,24.0,7,7,6,2,2,"7,10,14,16,17,18,22"
112.21938318802329,112.21938318802329,115.41667552831227,0.028491444610169767,0.9897940158843994,0.99,0.2333333333333325,7,7,6,2,2,"2,6,7,8,10,16,24"
105.53688481497932,105.53688481497932,108.68917816768256,0.029869115032432912,2.329241991043091,2.33,0.30214983674152796,7,9,8,2,2,"2,6,12,14,15,18,19"
109.88394791354375,109.88394791354375,113.09708368588281,0.029241175197556063,1.7844998836517334,1.78,24.0,7,7,7,2,2,"6,7,12,14,15,16,19"
111.21910278985497,111.21910278985497,111.55693959669988,0.003037578962341002,0.8353948593139648,0.84,0.34146939679349586,7,8,8,2,2,"2,7,12,15,22,24,25"
100.09928667550074,100.09928667550074,100.09928667550074,0.0,2.071847915649414,2.07,24.0,7,11,10,2,2,"9,10,12,14,16,19,25"
95.89200578093451,95.89200578093451,95.89200578093453,0.0,2.632533073425293,2.63,0.34615745148388355,7,10,8,2,2,"7,8,12,14,15,18,19"
100.37052380474643,100.37052380474643,103.37985142984417,0.029982185117932318,33.16325902938843,33.16,24.0,7,8,6,2,2,"2,6,9,10,14,17,19"
116.0090552708243,116.0090552708243,118.27593645892243,0.019540553819751987,0.21181988716125488,0.21,24.0,7,7,7,2,2,"2,6,8,12,14,24,25"
108.1489636040345,108.1489636040345,110.8030804164008,0.024541306027525214,1.1799218654632568,1.18,24.0,8,10,9,2,2,"2,6,7,9,14,18,19,25"
101.18516841902647,101.18516841902647,101.18516841902647,0.0,2.0858919620513916,2.09,24.0,8,11,9,2,2,"6,8,9,10,14,16,18,24"
90.4941556247596,90.4941556247596,90.4941556247596,0.0,1.248133897781372,1.25,0.33915317095478725,8,12,9,2,2,"2,6,7,9,12,14,17,18"
109.16680815776486,109.16680815776486,110.77991498986584,0.01477653198186178,0.937830924987793,0.94,0.25312667879772943,8,9,8,2,2,"2,4,6,8,9,10,14,16"
78.87639033110204,78.87639033110204,78.87639033110204,0.0,2.270111083984375,2.27,0.3644181910569202,8,12,10,2,2,"6,8,10,12,18,22,24,25"
109.38149482248954,109.38149482248954,109.38149482248954,0.0,0.878911018371582,0.88,0.3277887312040679,8,9,9,2,2,"2,9,12,14,17,19,24,25"
103.62151160789108,103.62151160789108,106.72701963817444,0.0299697232948575,44.733433961868286,44.73,24.0,8,9,8,2,2,"2,10,12,15,16,18,22,24"
108.89082484301434,108.89082484301434,111.90881149754986,0.02771571120786796,0.9549708366394043,0.96,0.31001876932485317,8,9,9,2,2,"2,7,9,10,14,22,24,25"
97.44317473811712,97.44317473811712,100.35803098618258,0.029913395739612016,149.15622878074646,149.16,24.0,8,11,10,2,2,"2,8,9,10,14,16,18,24"
87.45235370203193,87.45235370203193,90.06029726698839,0.029821307884316698,22.158287048339844,22.16,24.0,8,11,10,2,2,"6,7,9,14,15,17,18,25"
88.8518090316692,88.8518090316692,91.41075716988465,0.028800180503959834,3.50480318069458,3.5,0.5168127835374392,8,12,14,2,2,"2,10,12,15,16,18,19,24"
112.3691572710207,112.3691572710207,112.3691572710207,0.0,0.6270089149475098,0.63,0.22868915586230412,8,8,8,2,2,"2,4,6,7,9,14,17,19"
103.27223368678504,103.27223368678504,105.64909897921092,0.023015530966771617,2.5397980213165283,2.54,0.4184622025088949,8,10,9,2,2,"6,10,12,14,16,17,22,25"
109.03407074404431,109.03407074404431,112.15360886834637,0.028610672820105175,0.776745080947876,0.78,0.3306199022831877,8,8,8,2,2,"2,8,10,12,16,17,18,19"
112.0147379223393,112.0147379223393,113.85593033235723,0.016437055017657163,0.7664580345153809,0.77,0.2677415850374242,8,8,8,2,2,"2,6,7,9,10,17,22,24"
101.19984298122125,101.19984298122125,104.19782376312851,0.029624361990992096,12.246402978897095,12.25,24.0,8,10,10,2,2,"2,4,9,10,14,16,19,22"
86.46396322511512,86.46396322511512,86.46396322511512,0.0,1.4404571056365967,1.44,0.39902582340888554,8,12,9,2,2,"2,7,9,12,14,15,16,19"
112.33643934536354,112.33643934536354,115.66716050941571,0.029649516964057425,1.4633331298828125,1.46,24.0,8,8,8,2,2,"2,4,9,16,17,22,24,25"
106.92535138546054,106.92535138546054,109.85448185586064,0.0273941626793512,3.7540390491485596,3.75,24.0,8,9,8,2,2,"8,12,14,16,17,18,19,25"
92.38257252841773,92.38257252841773,94.89269626807494,0.027170966027007748,3.6914870738983154,3.69,24.0,8,12,10,2,2,"2,4,6,9,16,18,22,25"
88.1669297676008,88.1669297676008,90.74204706753689,0.029207292424992377,2.7050211429595947,2.71,0.3880897214297689,9,13,12,2,2,"7,8,9,12,14,15,18,22,25"
110.11573339213444,110.11573339213444,112.89846431348028,0.025270965697846415,0.5601401329040527,0.56,24.0,9,9,9,2,2,"7,9,10,12,15,16,17,24,25"
110.03131466683317,110.03131466683317,112.89155149776407,0.025994752853689795,0.7985851764678955,0.8,0.31703187385806586,9,9,9,2,2,"2,7,8,12,14,17,22,24,25"
102.11682032138079,102.11682032138079,102.11682032138079,0.0,1.1481800079345703,1.15,0.4466506097033636,9,11,12,2,2,"2,6,8,10,14,15,17,18,22"
100.94994291877065,100.94994291877065,103.01677850015083,0.020473865775667337,1.924238920211792,1.92,24.0,9,10,8,2,2,"2,7,8,9,10,12,14,17,22"
91.58737759744538,91.58737759744538,94.333990686661,0.02998899151024742,1.8044660091400146,1.8,0.44214584840547877,9,12,11,2,2,"2,7,8,10,15,16,18,24,25"
109.46394726646702,109.46394726646702,109.77011497380872,0.0027969730215958604,0.7346398830413818,0.73,0.34039447842271603,9,9,9,2,2,"2,6,10,14,16,17,19,22,24"
108.69361965891335,108.69361965891335,111.798939122227,0.028569473287009067,1.0225629806518555,1.02,0.2807409162892735,9,9,8,2,2,"2,6,7,10,14,15,18,24,25"
82.75436253773978,82.75436253773978,82.75436253773978,0.0,1.8776941299438477,1.88,0.5334340751129928,9,13,14,2,2,"2,7,8,10,14,15,17,24,25"
85.46684901647423,85.46684901647423,87.61577686361485,0.025143407904583078,4.388420104980469,4.39,0.27372781175606065,9,13,9,2,2,"6,7,8,9,10,12,16,18,19"
96.9180697304354,96.9180697304354,96.9180697304354,0.0,1.4859340190887451,1.49,0.4184622025088949,9,13,12,2,2,"2,6,8,10,16,17,18,22,25"
81.93219779161993,81.93219779161993,81.93219779161993,0.0,2.6407828330993652,2.64,0.5154280246638585,9,13,12,2,2,"4,7,8,12,14,15,17,18,24"
100.6347366013606,100.6347366013606,100.6347366013606,0.0,3.0405609607696533,3.04,0.2628783172457574,9,10,8,2,2,"2,4,7,9,12,14,15,16,24"
95.06415224319409,95.06415224319409,95.06415224319409,0.0,1.950584888458252,1.95,0.3421337328817688,9,11,9,2,2,"4,8,9,10,12,14,16,22,25"
82.02360779608132,82.02360779608132,83.7652860007076,0.02123386487651536,1.7946629524230957,1.79,24.0,9,13,11,2,2,"2,8,9,10,15,16,19,22,24"
92.27609142970337,92.27609142970337,95.04167716508094,0.029970772412748044,577.5226349830627,577.52,24.0,9,12,9,2,2,"2,4,8,9,15,16,17,18,19"
84.5966858309267,84.5966858309267,84.5966858309267,0.0,1.7915258407592773,1.79,0.4376330068164016,9,14,13,2,2,"4,8,9,10,12,16,18,22,25"
89.39659506304648,89.39659506304648,92.03465747524154,0.029509652021249683,255.32080912590027,255.32,24.0,9,11,8,2,2,"2,4,7,10,14,15,17,18,25"
97.94534886289358,97.94534886289358,100.3426731986979,0.02447614270239774,4.643852949142456,4.64,24.0,9,11,10,2,2,"2,4,7,10,14,15,17,19,25"
84.76663089033528,84.76663089033528,87.24313504273216,0.029215554828418276,35.85735511779785,35.86,24.0,9,13,13,2,2,"4,7,9,10,12,15,18,19,22"
106.57462334688014,106.57462334688014,106.57462334688014,0.0,0.8127920627593994,0.81,0.4170318738580638,10,11,11,2,2,"6,7,12,14,15,17,18,19,22,24"
94.40231357840229,94.40231357840229,97.03806862741993,0.02792044971258696,1.8744170665740967,1.87,0.3670326523410456,10,11,10,2,2,"2,4,7,8,9,12,14,15,18,19"
87.07236896960876,87.07236896960876,89.67121543305957,0.029846970907130118,1.684596061706543,1.68,0.5277149792712094,10,12,10,2,2,"8,9,10,12,14,15,17,18,24,25"
107.04259052050995,107.04259052050995,107.04259052050995,0.0,1.1491749286651611,1.15,0.3287371964184053,10,11,11,2,2,"2,4,6,8,9,14,15,17,19,24"
82.42322934001112,82.42322934001112,82.42322934001112,0.0,2.3045809268951416,2.3,0.5185520379965105,10,13,12,2,2,"4,6,8,9,10,12,15,16,17,24"
89.71722448001081,89.71722448001081,89.71722448001081,0.0,1.230437994003296,1.23,0.6024169676183568,10,12,12,2,2,"2,6,7,8,9,10,12,14,16,25"
86.14571580246323,86.14571580246323,87.0157462675066,0.010099520991135503,3.098067045211792,3.1,0.3450913571172422,10,12,10,2,2,"2,4,7,8,12,14,16,19,24,25"
