total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
108.40876599858089,108.40876599858089,111.3971308571682,0.0275657123394101,0.42810487747192383,0.43,0.01261591911315918,0.01,0.44,0.42529953925043235,7,8,8,2,2,"2,7,12,15,22,24,25"
97.65281829929816,97.65281829929816,98.21878762475714,0.005795729558202084,0.5455241203308105,0.55,0.026766061782836914,0.03,0.5800000000000001,0.4656924900755522,7,10,9,2,2,"9,10,12,14,16,19,25"
101.62359210940437,101.62359210940437,101.62359210940437,0.0,0.5156421661376953,0.52,0.012857198715209961,0.01,0.53,0.4475064377534827,7,9,10,2,2,"7,8,12,14,15,18,19"
109.88583442299527,109.88583442299527,112.58975651609553,0.024606648411948755,0.46105384826660156,0.46,0.019150972366333008,0.02,0.48000000000000004,0.2440164387464513,7,8,7,2,2,"2,6,9,10,14,17,19"
114.77250872255516,114.77250872255516,117.53526273136917,0.024071565913859613,0.10352492332458496,0.1,0.01265406608581543,0.01,0.11,24.0,7,7,7,2,2,"2,6,8,12,14,24,25"
90.89061986505465,90.89061986505465,90.89061986505465,0.0,0.5183660984039307,0.52,0.039083003997802734,0.04,0.56,0.3354831700748555,8,13,10,2,2,"2,6,7,9,14,18,19,25"
80.86166442194448,80.86166442194448,80.86166442194448,0.0,0.4869959354400635,0.49,0.04081392288208008,0.04,0.53,0.23128423837145648,8,11,7,2,2,"6,8,9,10,14,16,18,24"
108.817141919625,108.817141919625,111.45510874143669,0.02424219911748973,0.41612887382507324,0.42,0.02891397476196289,0.03,0.44999999999999996,0.303224755112285,8,9,9,2,2,"2,6,7,9,12,14,17,18"
106.61455115263183,106.61455115263183,108.78618399311874,0.020369009830355597,0.5477268695831299,0.55,0.04079699516296387,0.04,0.5900000000000001,0.32658736038409875,8,9,8,2,2,"2,4,6,8,9,10,14,16"
111.76025703179548,111.76025703179548,113.10905879242529,0.012068706680283325,0.2069091796875,0.21,0.012084007263183594,0.01,0.22,24.0,8,8,8,2,2,"6,8,10,12,18,22,24,25"
110.88175022572199,110.88175022572199,112.19694093989975,0.011861200887435724,0.3282470703125,0.33,0.02802896499633789,0.03,0.36,24.0,8,9,9,2,2,"2,9,12,14,17,19,24,25"
80.75383698613254,80.75383698613254,80.75383698613254,0.0,0.621757984161377,0.62,0.02571702003479004,0.03,0.65,0.6660597498290807,8,12,16,2,2,"2,10,12,15,16,18,22,24"
83.08167839583908,83.08167839583908,83.08167839583908,0.0,0.5200510025024414,0.52,0.02515101432800293,0.03,0.55,0.3201112905825827,8,13,9,2,2,"2,7,9,10,14,22,24,25"
94.67743248844477,94.67743248844477,94.67743248844477,0.0,0.9626991748809814,0.96,0.025007963180541992,0.03,0.99,0.2979509050381203,8,11,9,2,2,"2,8,9,10,14,16,18,24"
83.94484194300536,83.94484194300536,83.94484194300536,0.0,0.5566689968109131,0.56,0.018366098403930664,0.02,0.5800000000000001,0.5049640090005632,8,13,15,2,2,"6,7,9,14,15,17,18,25"
89.9462121016676,89.9462121016676,89.9462121016676,0.0,1.5864667892456055,1.59,0.027209043502807617,0.03,1.62,0.29347311666427334,8,11,8,2,2,"2,10,12,15,16,18,19,24"
110.3149357661882,110.3149357661882,111.81150784232501,0.013566359493775073,0.31055593490600586,0.31,0.01876091957092285,0.02,0.33,0.19535582252896366,8,8,7,2,2,"2,4,6,7,9,14,17,19"
73.02350427641318,73.02350427641318,73.02350427641318,0.0,0.6107649803161621,0.61,0.025611162185668945,0.03,0.64,24.0,8,15,10,2,2,"6,10,12,14,16,17,22,25"
