total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
112.1662039,112.1662037,115.3004155,0.027942568,5.119053841,5.12,0.241202266,12,12,12,4,4,"2,7,8,10,12,14,15,16,18,22,24,25"
112.2183617,112.2183615,115.4638338,0.028921045,6.939079046,6.94,0.215737865,12,12,12,4,4,"2,6,8,9,10,12,14,15,16,18,22,24"
112.2553927,112.2553925,115.5835212,0.02964783,13.53230214,13.53,0.242277184,12,12,12,4,4,"2,4,7,8,9,10,14,16,18,22,24,25"
112.2224218,112.2224215,115.5113367,0.029307113,11.71857595,11.72,0.269891422,12,12,12,4,4,"2,6,8,9,12,15,16,17,18,19,24,25"
111.5756805,111.5756803,114.8622266,0.029455759,17.39201689,17.39,0.207868933,12,12,12,4,4,"2,6,7,8,9,10,12,14,17,19,22,24"
112.477946,112.4779458,115.7058086,0.02869774,11.32631493,11.33,0.202149837,12,12,12,4,4,"2,4,6,7,8,10,12,15,16,17,18,19"
113.1841961,113.1841958,116.0940661,0.025709157,8.697855949,8.7,0.269891422,12,12,12,4,4,"2,4,6,7,8,9,14,15,19,22,24,25"
112.7763364,112.7763362,115.6469968,0.02545446,5.012819052,5.01,0.242496275,12,12,12,4,4,"2,6,7,8,9,12,14,15,17,19,24,25"
112.402892,112.4028918,115.5314685,0.027833596,13.02111411,13.02,0.242496275,12,12,12,4,4,"2,4,6,8,9,10,12,16,18,19,22,25"
111.3765435,111.3765432,114.6432461,0.029330259,7.9033041,7.9,0.242496275,12,12,12,4,4,"6,7,8,10,14,15,16,17,18,19,22,25"
111.8886532,111.888653,115.2424101,0.02997406,7.151307106,7.15,0.241202266,12,12,12,4,4,"4,7,8,9,12,15,16,17,19,22,24,25"
112.3918691,112.3918689,115.5744696,0.028317002,7.137273073,7.14,0.221895142,12,12,12,4,4,"2,4,6,7,8,9,14,17,18,19,22,25"
111.7817119,111.7817117,114.9211151,0.028085125,7.260356188,7.26,0.242496275,12,12,12,4,4,"2,6,8,10,12,14,15,17,18,19,24,25"
112.0729601,112.0729598,115.341956,0.029168465,16.86385322,16.86,0.303889091,12,12,12,4,4,"2,4,7,9,10,12,15,16,17,19,24,25"
111.7613056,111.7613054,115.1024568,0.029895422,6.759493828,6.76,0.288561808,12,12,12,4,4,"4,7,8,9,10,14,15,16,17,18,24,25"
111.8318944,111.8318942,114.9486343,0.027869867,4.860537052,4.86,0.251029543,12,12,12,4,4,"2,6,9,10,12,14,15,17,18,19,24,25"
112.9482228,112.9482226,116.2511079,0.029242473,8.620414019,8.62,0.215737865,12,12,12,4,4,"2,4,6,7,9,12,14,15,16,18,22,24"
112.5863443,112.5863441,115.8243349,0.028760067,5.825510979,5.83,0.228689156,12,12,12,4,4,"2,4,7,8,9,10,12,14,15,16,18,25"
111.8490482,111.849048,115.1949001,0.029913997,6.80842495,6.81,0.228689156,12,12,12,4,4,"4,6,8,9,10,15,16,18,19,22,24,25"
111.8413231,111.8413229,115.0780063,0.028939961,40.556499,40.56,0.242496275,13,13,13,4,4,"2,4,6,7,8,9,14,15,16,17,19,24,25"
110.7774148,110.7774145,114.0460538,0.029506369,19.84664893,19.85,0.275829608,13,13,13,4,4,"2,4,6,8,10,14,16,17,18,19,22,24,25"
110.8363914,110.8363912,114.1514088,0.029909108,27.45378304,27.45,0.208943851,13,13,13,4,4,"4,6,7,8,9,10,12,14,15,17,18,19,24"
111.7065997,111.7065995,115.0058745,0.029535185,18.16531587,18.17,0.208943851,13,13,13,4,4,"2,4,6,7,9,14,15,16,17,18,19,22,24"
111.721067,111.7210667,115.0226935,0.02955241,6.558806896,6.56,0.242496275,13,13,13,4,4,"2,4,6,7,8,10,14,15,18,19,22,24,25"
111.5978249,111.5978247,114.6901959,0.02770996,35.42658401,35.43,0.242496275,13,13,13,4,4,"2,4,7,8,9,10,14,15,16,19,22,24,25"
111.2648051,111.2648049,114.5934679,0.029916585,166.84216,166.84,0.195136732,13,13,13,4,4,"2,4,6,7,8,9,10,12,15,16,17,18,19"
110.7357131,110.7357128,113.8639069,0.028249189,15.84212804,15.84,0.255228475,13,13,13,4,4,"4,6,7,9,10,14,15,17,18,19,22,24,25"
110.5050115,110.5050113,113.8196918,0.029995749,97.56449413,97.56,0.228689156,13,13,13,4,4,"2,6,8,9,10,12,14,15,16,17,18,22,25"
111.1421743,111.1421741,114.4758638,0.029994822,53.388098,53.39,0.242496275,13,13,13,4,4,"2,4,6,8,9,10,12,14,15,16,17,19,25"
111.043747,111.0437468,114.3719721,0.029972199,87.71660519,87.72,0.201074918,13,13,13,4,4,"2,4,6,7,8,10,12,14,15,16,17,18,19"
111.5756498,111.5756496,114.8392418,0.02925004,18.14945102,18.15,0.269035594,13,13,13,4,4,"2,4,6,7,8,9,10,12,14,18,22,24,25"
110.2563385,110.2563382,113.5625197,0.029986316,44.78035307,44.78,0.242277184,13,13,13,4,4,"6,8,9,10,12,14,15,16,17,18,22,24,25"
110.385505,110.3855047,113.6896841,0.029933091,49.34259415,49.34,0.242496204,13,13,13,4,4,"2,4,8,9,10,12,14,15,17,18,19,22,25"
110.7450054,110.7450052,114.0534691,0.029874611,37.09054899,37.09,0.242496275,13,13,13,4,4,"2,4,6,9,10,14,15,16,17,18,19,22,25"
110.4908349,110.4908347,113.7784612,0.029754745,21.80255485,21.8,0.264836662,13,13,13,4,4,"4,7,8,9,10,12,14,15,17,18,19,24,25"
111.293227,111.2932268,114.4446067,0.028316008,38.01317,38.01,0.228689156,13,13,13,4,4,"2,4,6,8,9,12,14,15,17,18,19,22,25"
111.2737251,111.2737249,114.48397,0.028849983,21.79623985,21.8,0.242496275,13,13,13,4,4,"2,4,7,9,12,14,15,16,17,18,19,22,25"
111.6555591,111.6555588,114.95807,0.029577668,15.05511022,15.06,0.207868933,13,13,13,4,4,"2,4,6,7,9,10,12,14,15,16,17,18,24"
111.3495055,111.3495053,114.6255985,0.029421713,20.04224205,20.04,0.228689156,13,13,13,4,4,"2,4,6,7,8,9,12,14,17,18,19,22,25"
109.9546312,109.954631,113.2428045,0.029904821,207.4618659,207.46,0.228689156,14,14,14,4,4,"2,4,6,7,8,9,10,12,14,15,17,18,19,25"
109.9357914,109.9357911,113.2261181,0.029929534,352.7934649,352.79,0.275829608,14,14,14,4,4,"2,4,6,8,9,14,15,16,17,18,19,22,24,25"
109.8508413,109.8508411,113.1236124,0.029792866,262.7705791,262.77,0.23548317,14,14,14,4,4,"2,4,6,7,9,10,14,15,16,17,18,19,22,24"
109.5468781,109.5468778,112.829216,0.029962864,378.7384372,378.74,0.242496263,14,14,14,4,4,"2,6,7,8,9,10,12,14,15,17,18,19,24,25"
109.6777909,109.6777906,112.9658617,0.02997937,591.967298,591.97,0.275829608,14,14,14,4,4,"2,6,7,8,9,12,14,15,16,17,19,22,24,25"
109.547091,109.5470907,112.8319483,0.029985803,922.0683389,922.07,0.242492189,14,14,14,4,4,"2,4,6,7,8,10,12,14,16,17,19,22,24,25"
110.5027785,110.5027783,113.8069872,0.029901591,485.2335868,485.23,0.269035594,14,14,14,4,4,"2,4,6,7,9,10,12,15,16,18,19,22,24,25"
108.9835126,108.9835123,112.2404711,0.029884876,379.0941451,379.09,0.251029386,14,14,14,4,4,"4,7,8,9,10,14,15,16,17,18,19,22,24,25"
109.5459651,109.5459649,112.8291192,0.029970564,366.8823812,366.88,0.228689156,14,14,14,4,4,"2,4,6,7,8,9,10,14,16,17,18,19,22,25"
109.8635562,109.863556,113.1518557,0.02993076,183.7322569,183.73,0.23548317,14,14,14,4,4,"2,4,6,7,8,9,10,14,15,17,18,19,22,24"
109.5895938,109.5895936,112.877047,0.029997862,487.350816,487.35,0.221676051,14,14,14,4,4,"2,4,7,8,9,10,12,15,16,17,18,19,22,24"
109.9458658,109.9458656,113.2414752,0.029974839,331.9571869,331.96,0.23548317,14,14,14,4,4,"2,4,6,7,9,10,12,14,15,16,17,18,19,24"
109.5173596,109.5173593,112.7938605,0.029917642,205.778862,205.78,0.275829608,14,14,14,4,4,"2,6,8,9,10,12,14,15,16,18,19,22,24,25"
109.7767915,109.7767912,113.0678663,0.029979698,210.2573929,210.26,0.22868891,14,14,14,4,4,"4,6,7,8,9,12,14,15,16,17,18,19,22,25"
109.7247991,109.7247988,112.9964916,0.029817259,348.8849549,348.89,0.269035594,14,14,14,4,4,"2,4,6,7,9,10,12,14,16,17,19,22,24,25"
109.6893542,109.6893539,112.9640657,0.029854417,227.5686939,227.57,0.255228403,14,14,14,4,4,"2,6,7,8,9,10,14,15,16,17,18,22,24,25"
110.0564996,110.0564994,113.3524151,0.029947488,227.5201402,227.52,0.207868933,14,14,14,4,4,"2,4,6,7,9,10,12,14,15,16,17,18,22,24"
110.0929486,110.0929483,113.3914675,0.029961221,286.236475,286.24,0.275829608,14,14,14,4,4,"2,4,6,8,9,10,14,15,16,18,19,22,24,25"
109.7904828,109.7904825,113.0805092,0.02996641,285.1102412,285.11,0.269035594,14,14,14,4,4,"2,4,7,9,10,12,14,15,16,17,19,22,24,25"
109.5307674,109.5307671,112.8007071,0.029854077,299.253191,299.25,0.242940561,14,14,14,4,4,"2,4,6,8,9,10,14,15,17,18,19,22,24,25"
108.8617526,108.8617523,112.4723493,0.03316681,1200.054839,1200.05,0.269035583,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,15,18,19,22,24,25"
108.3142498,108.3142495,112.471891,0.038384991,1200.111708,1200.11,0.266666667,15,15,15,4,4,"2,4,6,7,8,10,14,15,16,17,18,19,22,24,25"
108.5251748,108.5251746,112.8454832,0.039809276,1200.197342,1200.2,0.207868931,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,22,24"
108.7118058,108.7118056,112.6226499,0.035974422,1200.204524,1200.2,0.242496271,15,15,15,4,4,"2,4,6,7,8,9,12,14,15,16,17,18,19,22,25"
108.364112,108.3641117,112.9130225,0.041978019,1200.189201,1200.19,0.295355823,15,15,15,4,4,"2,4,6,7,8,9,10,12,15,16,17,19,22,24,25"
107.8595183,107.859518,112.1220352,0.039519157,1200.123376,1200.12,0.242277131,15,15,15,4,4,"4,6,7,8,9,10,12,14,15,16,17,18,19,22,24"
108.257469,108.2574687,112.6034912,0.040145245,1200.427371,1200.43,0.275829602,15,15,15,4,4,"2,4,6,7,8,10,12,15,16,17,18,19,22,24,25"
108.4061409,108.4061406,112.6850941,0.039471504,1200.09659,1200.1,0.275829608,15,15,15,4,4,"2,4,6,7,8,10,12,14,15,16,17,19,22,24,25"
108.5526738,108.5526735,112.4430307,0.035838428,1200.092157,1200.09,0.294280892,15,15,15,4,4,"2,4,6,8,9,10,12,14,15,16,18,19,22,24,25"
108.3624893,108.362489,112.1667328,0.035106648,1200.174082,1200.17,0.242496105,15,15,15,4,4,"2,4,6,7,9,10,12,14,15,16,17,18,19,22,25"
108.0603002,108.0603,112.160817,0.037946563,1200.098727,1200.1,0.228689156,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,16,17,18,19,22,25"
108.6894575,108.6894573,112.3972316,0.034113468,1200.3478,1200.35,0.269035537,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,16,18,19,22,24,25"
107.9967355,107.9967352,112.1866197,0.038796399,1200.08608,1200.09,0.275829268,15,15,15,4,4,"2,4,6,7,8,10,12,14,16,17,18,19,22,24,25"
108.0091275,108.0091272,111.7933112,0.035035779,1200.276422,1200.28,0.260947253,15,15,15,4,4,"4,6,7,8,9,10,12,14,15,17,18,19,22,24,25"
108.1664929,108.1664926,111.9888773,0.035337974,1200.253263,1200.25,0.260946592,15,15,15,4,4,"2,4,7,8,9,10,12,14,15,17,18,19,22,24,25"
108.9617937,108.9617934,112.6652814,0.033988867,1200.188656,1200.19,0.260947571,15,15,15,4,4,"2,4,6,7,8,9,12,14,15,16,17,18,19,24,25"
108.3334058,108.3334056,112.4100948,0.037630952,1200.083873,1200.08,0.221676051,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,19,22,24"
108.9646635,108.9646632,112.6275432,0.033615301,1200.226138,1200.23,0.269035594,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,15,16,18,19,24,25"
108.4455587,108.4455585,112.3154215,0.035684846,1200.079967,1200.08,0.242277184,15,15,15,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,25"
108.4754887,108.4754885,112.081682,0.033244317,1200.130624,1200.13,0.260947347,15,15,15,4,4,"2,4,6,7,9,10,12,14,15,17,18,19,22,24,25"
107.4427923,107.442792,111.9506352,0.041955752,1200.254895,1200.26,0.269035594,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,18,19,22,24,25"
106.6615173,106.661517,111.7845761,0.048030998,1200.186211,1200.19,0.269035335,16,16,16,4,4,"2,4,6,7,8,10,12,14,15,16,17,18,19,22,24,25"
107.0811426,107.0811423,112.1547793,0.047381237,1200.171858,1200.17,0.275829599,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,24,25"
107.0774621,107.0774619,112.1117173,0.04701508,1200.117045,1200.12,0.275829561,16,16,16,4,4,"2,4,6,7,9,10,12,14,15,16,17,18,19,22,24,25"
106.8736226,106.8736223,112.1460907,0.049333674,1200.083673,1200.08,0.303198049,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,19,22,24,25"
106.8722783,106.872278,112.0968552,0.048886178,1200.145452,1200.15,0.303224755,16,16,16,4,4,"2,4,6,7,8,9,10,12,15,16,17,18,19,22,24,25"
106.7557539,106.7557537,112.0330299,0.049433178,1200.201286,1200.2,0.255009383,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,22,24"
106.9442757,106.9442755,111.9464302,0.046773469,1200.209677,1200.21,0.275828792,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,17,18,19,22,24,25"
106.7172888,106.7172885,111.9066294,0.048626994,1200.090566,1200.09,0.275610395,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,22,25"
106.6139452,106.6139449,111.8195888,0.048827045,1200.115408,1200.12,0.275829603,16,16,16,4,4,"2,4,6,8,9,10,12,14,15,16,17,18,19,22,24,25"
106.6586509,106.6586507,111.7793854,0.048010496,1200.109873,1200.11,0.275829608,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,16,17,18,19,22,24,25"
107.111682,107.1116818,112.3278466,0.048698375,1200.228973,1200.23,0.275829365,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,22,24,25"
107.140938,107.1409377,112.0964257,0.04625205,1200.178173,1200.18,0.275829608,16,16,16,4,4,"2,4,6,7,8,9,10,14,15,16,17,18,19,22,24,25"
106.7683359,106.7683356,111.59788,0.045233864,1200.21131,1200.21,0.275829578,16,16,16,4,4,"2,4,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
106.9442757,106.9442755,111.9464302,0.046773469,1200.179661,1200.18,0.275828792,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,17,18,19,22,24,25"
107.0811431,107.0811428,112.1307963,0.047157262,1200.121723,1200.12,0.275829596,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,24,25"
107.111682,107.1116818,112.3278466,0.048698375,1200.177982,1200.18,0.275829365,16,16,16,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,22,24,25"
105.3154907,105.3154904,111.9205079,0.062716486,1200.280124,1200.28,0.275829557,17,17,17,4,4,"2,4,6,7,8,9,10,12,14,15,16,17,18,19,22,24,25"
